东公街,41825,0
北京商界,39550,6592
双阳南区,12017,100000
工体北里,60630,105300
小红庙南里,36819,0
学院南路60号院,53760,20870
华严北里二区1号院,40764,1000
舒舍,36256,10000
建城花园一区,10423,0
核心区组团小区,0,0
曙光西里,45338,0
玉皇庄小区,20849,78000
北三环中路43号院,49764,0
中绦胡同甲2号院,58890,0
福溪家园,21533,0
文慧园北路乙26号,54295,0
新风街1号院,69349,0
人定湖北巷,61508,8400
太平桥大街,69561,700
东四七条,48579,0
迎喜家园,19200,0
新华街五里,31175,0
东四四条,64452,2200
中国银行宿舍,53935,0
朝来绿色家园蕴实园,23182,0
LOFTER,32500,2900
朗家胡同13号院,53944,0
仓南胡同,66297,0
水利局小区,39418,5000
韩庄子三里,31821,5000
新科祥园,56397,46700
精图小区56号院,34566,0
清水苑,51784,50000
阜成门外大街甲40号,68776,0
新源里西,43848,0
横一条甲18号院,31522,0
安和家园,44880,10000
东直门内南小街,62041,0
方家胡同,62286,0
东总布胡同,49481,0
黄村西大街,24170,430000
白广路二条,45915,0
文兴街,53602,0
红居南街,39119,83333
世图印刷厂家属院,24197,2500
马连道路甲18号院,36961,0
果园235号院,20358,0
小屯路8号院,36506,0
北苑乙55号院,23443,5000
西大望路甲27号院,36442,0
古城地铁车辆段,29025,4560
科研楼,26881,4025
海运仓胡同3号院,63111,0
宝钞胡同,67778,0
白米仓胡同,0,0
金容苑,35926,0
祥和苑,39464,2000
西井小区一区,28570,10500
熔炼厂宿舍,37608,0
观音景园二期,21623,25
西直门外南路24号院,55623,0
未来花园,43004,0
东泽园,0,0
太平路42号院,53660,14300
方庄南路18号院,29425,0
皓月苑,20648,0
华源一里8号院,25335,44776
长青园,38816,90000
三里河居民区,69279,6800
北沙滩1号院,40777,0
郝家湾,57672,0
华宝公寓,24729,5400
安外北苑2号院,34924,0
机械研究院西区,53744,0
车公庄大街6号院,68482,0
田村39号院,40253,0
投资广场,0,70000
香邑山,0,11817
金沟河17号院,41393,0
金唐国际,41324,10000
进步巷,58035,0
朝来绿色家园嬴秋苑,20942,0
迎曦园,30934,0
毓秀园东园,0,1000000
华威南路,35217,400
丰融园小区,99153,15047
朝来绿色家园广华居,23039,0
核桃园,49960,0
草桥欣园18号院,35108,50000
水利局一处宿舍,34042,0
永定路东街5号院,52427,0
永定路17号院,39736,0
水色时光一区,0,0
回龙观新村东区,30892,0
三里河北街2号院,69937,3600
温泉北里,22292,0
中京几道,69735,3270
紫芳园二区香园,49600,0
信息学院家属楼,36148,33076
呼家楼新苑,55869,0
杨家园西里,38247,0
亚运新新四期润雪园,0,0
育新嘉园,28797,0
双高花园,24670,0
惠新东街甲15号,46374,5000
中水金海,31143,11200
华远静林湾,36833,48000
中体奥林匹克花园三期,21716,140000
银谷大厦,0,0
西堂子胡同,61953,0
金顶街59号院,29019,2300
城建宿舍,32312,72966
四道口9号院,48812,40000
四道口5号院,44632,0
西山美墅馆G区,43791,40000
青年湖南街,54003,0
和园居,35259,9707
金荣园,16800,20000
铁建广场,0,0
华仑大厦,32172,0
万方家园,26834,17169
水色时光三区,0,0
万景公寓,41021,6000
安德里北街24号院,55535,0
三义里,42168,10000
万龙社区,30801,3000
民岳家园三期,31029,0
博雅世家,20378,4500
新安北里,43912,0
苇子坑甲1号院,31779,0
汪芝麻胡同,62895,210
白云路七号院,61635,0
和平西苑,45796,14285
团结湖北口,44027,0
小黄庄前街四条,49255,0
体育馆路13号,35180,600
牛王庙,41133,0
平安嘉苑,33408,0
甜水园街,38280,810
招商嘉铭珑原,48120,0
林校中里,18186,47650
正阳大街,35925,50000
火神庙商业中心,21039,50000
八场宿舍,32734,0
天利园,48541,5000
昆仑公寓,0,15000
弘燕路小区,29661,0
建设研究院,57405,0
东安街头条1号院,36115,85000
永内西街北里,40848,1000
南方庄1号院,36126,150000
银座九号,29975,22164
地质勘查大院,32976,0
格林莱雅,37388,25000
文慧园路21号,45848,0
樱桃头条,44144,0
文慧园路2号院,50842,5000
新华西街,23509,0
新华大街甲256号院,21462,1000
大井中里,30941,450000
大山子西里,37062,0
西山枫林四期,30168,260000
看丹路6号院,30039,0
新苑街10号院,61422,0
景泰西里,37419,5000
金融街园中园,0,0
中黎科技园,25744,0
红居南街6号院,38268,0
海淀大街25号,44141,500
育慧街2号院,47699,15000
天玉大厦,25394,5600
太和小区,38812,0
天坛家具城,42438,2000
富丽华园,39204,6000
大井东里,32098,43200
佳和园新区,21808,120000
双桥中路10号南院,21275,350000
厂洼小区7号院,52359,0
康城别墅三期,48557,1334000
科学园南里七区,50787,15000
广安门内大街,46821,0
国英一号,43760,11600
富卓花园,71871,26000
裕民路1号院,50464,0
苏坨新村,11130,0
科贸大厦,0,0
中山大街52号院,22504,0
羊坊店西路12号院,0,0
温馨家园,69008,16400
清境明湖,43559,30000
五道口嘉园,0,0
建研院,50591,15400
柴棒胡同,0,0
禄长街头条19号院,47759,0
铸钟胡同,86046,0
和义东里五区,27437,0
延静里中街,43429,6521
康乐里小区,68676,0
玉带河西街,22408,1500
广安门外车站东街,37461,0
燕景佳园,22818,11000
兵马司胡同,54753,10000
光泽胡同,56430,100
交道口北二条35号院,53279,0
亚运新新一期朗月园,45320,280000
丰泽居一号院,32546,0
世纪大厦,46457,0
中弘国际商务花园,0,0
干杨树,47314,18000
永顺南街308号院,0,1000
白云时代,0,7231
康鸿家园,50754,3333
德外大街甲22号,55277,0
交道口北二条　,0,0
外馆东街50号院,52923,0
新街口东街,60222,15000
石榴庄西街,33533,750000
东四十一条,63325,0
火桥北里,41396,5000
盈华盛嘉,64907,9900
双井北里,38671,23000
细管胡同,0,0
永恒胡同,59819,0
小营东路5号院,36965,0
利民西巷,32109,0
丰台南路108号院,34598,0
望京路10号院,37484,0
角门9号院,36246,5000
苹果园小区四区,31634,25000
广渠门外南街,38928,0
西山林场家属院,34581,0
香山煤厂街27号院,39073,0
车公庄西路甲7号院,61952,4000
仓南胡同12号院,64537,0
动街区,29713,8866
小天竺一号院,19750,5600
角门15号院,31518,5000
轿子胡同,0,0
宾都苑,37574,6000
北大街,32151,80000
高井29号院,24572,758
科委宿舍,63718,9000
十里堡,33791,0
北苑甲55号院,18016,4200
粮食局宿舍,34780,4000
西绦胡同,58710,0
晨光小区,35289,50000
三里河路,59886,0
百草园,38442,10000
临泓路6号院,32650,53000
丽阳四季,43515,410000
芍药居4号院,45508,25000
芳城东里,38443,3000
京友公寓,47826,0
东高地,26873,0
新华街六里,30790,0
西直门内大街237号,57014,3000
板桥头条,0,1000
红居斜街,39301,0
紫庐家园,42435,0
海关总署,62944,10000
红庙西里,47326,0
东北园,67243,0
美丽经典园,61295,37700
观音景园一期,23322,70000
富通大厦,58377,0
小关东里,47434,0
翠屏南里,14936,0
艺苑东里,13457,0
花园北路,52822,0
东交民巷32号院,61648,0
映翠居,19484,21000
八大处山庄,28384,7000
霄云路8号,38653,0
三全公寓,40329,10000
西上园二区,21571,630000
光明西里,45517,10000
东大街35号院,35487,4500
财富东方,20755,0
东大街东里,35300,12000
车站西街9号院,39987,12000
五路通北街,61347,0
石景嘉园,0,0
石门村路5号院,33667,24000
高家寨,44107,0
车公庄西路27号院,56104,0
日坛晶华,49347,5400
国际创展中心,26323,18000
辛店小区,16250,553200
板厂南里,44579,76000
中信所小区,54589,25000
新纪元公寓,36771,0
五机床厂宿舍,31540,100000
三路居路99号院,42038,11000
中上园5号院,18824,0
纱络胡同,0,120
白纸坊街25号院,46024,0
小营东路7号院,34634,0
挂甲屯,45118,0
珠江壹千栋三期,0,0
老山一号院,33917,0
安德路77号院,0,0
皂君庙7号院,49293,400
龙欣苑小区,44441,5000
蚂蚁工房,23829,9268
东中公寓,49516,14000
高家园五区,35560,0
东经路19号院,52627,600
大六部口,65247,0
南三里屯,45585,0
南十里居10号院,34001,0
陶然湖景,55554,13000
马家堡33号院,36582,1800
太平路40号院,51062,0
钟声胡同,58832,0
和平新城二期,66660,21388
南苑北里二区,23752,41214
骑河楼,60446,3000
万寿路西街12号院,60056,0
海洋局小区,56783,0
北洼路32号院,43093,1000
永居胡同,43444,0
万寿路12号院,54850,0
草园胡同,62453,5000
后永康胡同2号院,54589,0
雪芳里,0,0
国中大厦,24973,0
三义东里,40314,10000
前永康二巷,55665,0
西黄城根45号院,75003,27100
艺苑西里,20408,0
草桥东路16号楼,35225,2600
紫竹院南路14号院,55880,260000
红居南街1号院,41945,0
花市枣苑三期,53901,82000
羊坊店路16号,47394,1320
太平路甲20号院,42859,0
丰泽居三号院,30190,0
城市印象,37379,17170
翠微路22号院,53778,0
月坛西街东里22号院,68057,3710
空间物理所小区,76656,0
北小马厂,46664,15681
贵园南里乙区,23446,45000
通惠南路,25759,0
建材城西一里,33120,130000
车公庄西路14号院,62692,20000
凯迪尚府,62038,0
林大北路6号院,40767,6000
知春路57号院,52324,0
西什库大街19号,58384,5000
新德街35号院,59519,0
吉祥园,27239,0
新德街20号,55260,0
北太平路16号院,56541,0
北大地四里,32157,90000
政怡家园,34151,0
丽华苑,65020,3420
漪景园,18132,96740
甘水桥,45476,0
百万庄2号院,55876,0
花园村小区,55232,0
新外大街6号院,68520,0
苗圃西里,33217,30000
盲人学校家属楼,41342,0
板桥胡同,55304,1000
田村48号院,38336,0
玉桥东里,19850,3846
翠屏里,22473,0
大羊宜宾胡同33号院,58323,0
里仁街6号院,51553,0
旧宫北里,22874,1
建国街一里,29135,7900
西上园三区,23019,630000
大慧寺1号,52827,700
泽丰苑一期,50550,0
铁路小区,39898,4000
大慧寺20号院,52877,3500
祥瑞苑,32982,24000
学清路18号院,46236,2000
百万庄7号院,59912,0
西黄城根南街一区,70678,3000
广安门北街,44983,0
东四十条,54472,0
贵仁居,45239,7204
月坛西街24号院,72576,2000
西三环北路23号院,53472,0
蒲黄榆五巷,35141,75000
西直门内大街,58154,0
西山美庐,62328,220000
车站路,21109,175200
六场宿舍,35678,0
国海广场,54517,0
丽泽景园,0,0
五所家属院,19970,0
通正国际大厦,28194,0
冠城大通澜石,0,0
冠军楼,32652,0
开阳里四区,42034,0
田村40号院,39464,0
玉泉路11号院,36976,0
安宁庄东路2号院,35400,0
角门甲120号院,33397,6000
南小园,20723,4000
新安南里,45927,0
北滨河路2号院,65219,0
和平门外东街,58267,0
东直门内北小街8号院,60403,0
十一教工楼,49802,0
名人公寓,31265,77800
华德公寓,54116,3500
华龙美钰,44368,0
怡丽北园,32972,0
新村三里,30402,0
南开地,30905,0
月坛西街东里21号院,66232,1074
鑫福里小区,25429,0
天坛东里中区,45151,15600
葛布店东里298号院,19093,0
悠唐生活广场,0,0
金隅翡丽一期,0,0
大宁山庄一区,0,440000
学院路甲5号院,45209,1000
马连道北街,0,0
惠新南里1号院,40735,0
碾子胡同,0,0
桂花胡同,0,0
太平仓胡同14号院,52829,3410
北三环中路甲32号院,0,10000
九棵树50号院,22218,40000
百顺胡同,0,0
种子公司宿舍,32098,0
颐和园宿舍,51704,12000
酱坊西夹道,0,0
掌扇胡同,0,0
八宝坑胡同,98426,0
景欣园,19071,10000
新太仓一巷,0,10000
中体奥林匹克花园二期,26206,100000
海户西里33号院,32387,300
三元街19号,36582,0
公交党校宿舍,36189,4266
上东别墅,0,0
角门11号院,38914,0
静安庄一区,58250,0
牛奶宿舍,49546,0
社会科学院,42401,8000
三建宿舍,48841,0
民园小区,18598,0
增光路43号院,52952,0
南宫雅苑二期,21506,95000
檀州家园西区,13996,0
科学园南里三区,53825,150
炮团家属楼,9698,8900
牛栏山恒华西街1号院,0,0
角门12号院,33192,2000
丽港美度,45966,3300
老管委会宿舍,25964,120000
大草厂胡同,65321,0
天秀花园荷塘月舍,52163,25900
盛芳茗苑,26634,16300
华丰胡同,57536,0
幸福公寓,0,2000
郑王坟141号院,33203,0
潘家坡胡同2号院,54010,0
厂洼西街1号院,53388,4840
月亮湾,9196,480000
古城环卫楼,29394,0
北官厅胡同2号院,64774,0
皂君庙甲16号院,47952,0
柳巷15号院,62210,0
电建南院,31035,0
金沟河12号院,45439,0
雅宝公寓,56402,10000
陶然居,38498,0
右安门内西街,41552,23000
锦鸿阁,48654,38000
新外大街甲28号,55771,0
静安苑,45404,4000
青年路小区,33845,0
东四十二条,87795,600
香江花园,0,462000
万通中心,50287,163000
王府家庭农场,0,0
西坝河北里201号院,47216,0
五路通北街甲1号,53184,5500
万柳园小区,27273,100000
文兴街3号院,54681,0
黄寺后身36号院,52610,74400
百万庄子区,64449,0
八仙别墅仙霞西里,0,0
百万庄未区,58869,0
百万庄寅区,58750,0
中关村大厦,0,0
灵光胡同,0,0
博泰大厦,31280,3000
垂杨柳南里,36966,0
新华社书店宿舍,53574,0
悦园,54388,5411
金龙公寓,79833,0
白纸坊北里5号院,39346,0
南银大厦,0,13000
西大望路,46995,0
古城副食楼,29496,1010
北京光学仪器厂家属院,23018,0
运河居,19814,15000
金色漫香郡,15791,166000
紫光发展大厦,38219,10000
惠新西街甲17号院,44292,0
海慧寺,28990,0
兴丰大街,27793,0
北锣鼓巷,27191,1000
安德东里,67519,0
北兵马司胡同,52618,0
翠微大厦,0,0
干面胡同,0,0
M5朗峰,44297,0
金丰园,34925,0
后拐棒胡同甲2号院,59788,0
湾流汇三区,0,0
西四北三条,0,0
西直门外南路21号院,53724,0
胡家园26号院,51584,0
胜古东里,44904,0
菜园街24号院,35051,0
天桥南里,46281,26300
科普出版社,53837,0
港沟小区,53502,100
月坛南街37号院,64263,0
台基厂头条,60064,0
麦卡伦地,26333,200000
禄长街头条,39449,0
展览路24号院,61273,0
润生园,31730,0
马家堡路27号院,36047,1240
北蜂窝100号院,52120,1700
华仁路小区,47921,0
人民大学北路1号院,49874,100
北沙滩4号院,37016,0
丰台西路7号院,33927,0
北洼路44号院,47565,10000
艺苑西街9号院,20834,0
北蜂窝103号院,47259,4130
宣兴大厦,36600,325
德胜佳苑,69619,0
半导体宿舍,49030,0
南三环中路71号院,34782,0
陶瓷厂宿舍,36698,1200
左家庄甲12号院,42754,0
学院路甲39号院,42719,7000
金城中心,40550,10000
大羊坊路79号院,30592,0
三里屯北小街,51657,0
南湖佳苑,40954,261600
将台路,39499,0
横五条,22132,80000
富丰路8号院,31602,0
五里店,25550,80000
小黄庄甲8号院,47876,0
小黄庄前街,49082,0
德胜门西大街64号,53606,5000
三元村,17833,75000
松树街,55971,0
朝阳公园西里南区,37927,0
京畿道,72230,12700
姚家园西里5号院,0,0
长楹天街,0,0
芳园南里西区,34674,0
上东10号,23418,0
华纺新天地,0,0
民族印刷厂宿舍,52983,2500
永定门东街西里,42926,0
永定路98号院,58129,0
海运仓南里一区,63744,0
动力厂宿舍,39626,4000
玉桥中路11号院,19703,5500
城与墅,0,0
万寿路电信宿舍,58403,0
呼家楼南里,63466,0
中海九号公馆,0,0
玉桥中路2号院,20338,0
白桥大街,42489,2000
瑞辰国际中心,47012,10374
永定路52号院,0,0
百万庄南街,55598,0
百万庄巳区,58903,0
中间建筑E区,33141,0
双桥中路10号北院,22072,350000
天坛东路64号,0,500
高井,20877,9560
丽豪园,39269,0
益星园,42169,30000
岭南路26号院,63372,0
大成路24号院,30705,0
宋庄路甲12号院,30969,26000
新中西里,45793,35678
南剪子巷,0,0
百万庄大街,58926,0
北新桥头条,52172,0
西山美墅馆D区,38569,40000
彩虹家园,20792,0
西山美墅馆A区,69622,600000
雪梨澳乡E区,34466,0
报房胡同,60366,0
东水井胡同,54321,0
和泰园,45880,9058
永定路甲19号院,42558,0
横街,0,0
青年湖南里,53602,0
交通局家属楼,19289,0
红莲北里17号院,48897,0
东方东路,40822,2580
银丰大厦,36825,0
三合庄园,26040,172000
阳光花园别墅,0,130000
阳光空间,42920,0
梅园小区,22419,14000
建国门南大街,61946,1500
燕莎class酒店公寓,0,0
科仪北楼,52384,0
温泉路45号院,27462,5000
迪阳公寓,55400,4000
康健胡同,0,0
门楼胡同,68503,0
晓月苑北里,24034,900
东经路98号,52401,500
开阳里东巷24号院,37442,0
万柳中路6号,0,0
濠景阁,54382,20000
德外大街4号院,57065,650
青年沟23号院,48890,10000
中轴国际,0,0
官园胡同,59745,0
地质附中,50571,0
富明公寓,43002,0
安华发展大厦,0,0
樊家村甲14号院,30216,0
探矿家属院,20546,0
通厦公元99,0,0
万通天竺新新家园,0,0
未来66,36427,0
中关村东路106号院,55274,2100
月坛南街北里,65932,0
东厂北巷,60886,0
彩电小区,59634,62100
西直门北大街甲41号,46149,0
天安豪园,54932,8000
燕山水泥厂,24629,12350
三虎桥南路25号院,64566,0
三路居93号院,40784,0
花园路14号院,54120,0
马家堡路25号,37749,400
高原街7号院,48279,0
南方庄69号院,32263,0
牛顿办公区,0,20000
阳照胡同,53232,0
南营房,62691,30000
龙岳洲,100687,5000
复兴北里,20844,0
外交部街,51889,0
中关村北二条,71349,1500
科贸电子城,0,0
王府公寓三区,18781,500000
北蜂窝63号院,47611,5450
大慧寺12号院,60864,0
半山枫林香山81号院,45823,24000
燕翔东里,21593,16000
鸦儿胡同,0,0
安定门内大街,69860,0
煤炭公司家属楼,19247,13000
梅市口路11号院,34551,0
马相西巷,54906,0
前屯路58号院,38163,0
海北路,16715,0
天宁寺前街,42794,0
富力信然庭,67176,13600
宝石花苑,50097,125000
九龙家园东区,25273,50000
安馨园,63101,8420
金谷香郡,23951,0
学院南路8号,52424,0
兴辰大厦,19981,7900
城市之光,37981,1000
滨河里,42129,0
华信大厦宿舍,27596,1500
新外大街18号,54661,0
同福园,20584,0
毓秀园北区,0,100000
大红门西里19号院,28319,10000
潞河中学家属院南区,21813,0
张庄家园,12357,0
万寿路西街5号院,57151,6700
新建宫门11号院,57033,0
团圆居,34912,10000
莲花池西路6号院,38649,0
新开胡同,0,0
海赋国际,59025,20000
东革新里40号院,38902,5600
东高房胡同,0,0
天赐良园西三期,22456,100000
北三环中路34号院,30123,200
如意园,24603,50000
北苑5号院二区,33979,3500
新鲜胡同,63036,0
甜水园西里,40614,850
百万庄午区,59928,57100
龙爪槐胡同,46091,0
龙聚山庄,8247,0
远大中心,32796,68000
永定路109号院,51728,0
羊坊店西路10号院,53412,0
瑞海国际商务酒店,34037,0
彩虹城五区,35379,0
保利垄上二区,24911,520000
恩济庄82号院,43662,0
至善街4号,27197,0
保利垄上一区,26242,573600
定福家园1号院,16270,0
东方普罗旺斯一期,31947,350000
椿树馆街35号院,38933,0
艺术家工坊,0,0
华中园,0,100000
西三环北路109号,61545,0
北京气象局宿舍,49016,2567
中华文化园,0,0
三环新城4号院,36084,340000
东幸福街,34010,8000
北三环中路,63768,0
力源里,35093,10000
双花园南里,38431,12000
关东店,52307,0
慧龙居,22329,15000
东皇城根北街40号院,54981,0
青塔西里4号院,34308,0
恩济花园,47959,105000
蓝庭苑,21130,0
交通局家属院,21510,300
王府园中园一区,46265,400000
中剪子巷,86478,0
中国矿业大学校内,51119,14000
北洼路62号院,43878,0
精图雅苑,38600,0
管村26号院,39376,20000
辛勤胡同,61349,0
索家坟20号院,50000,0
东四三条,61107,0
红松园,25054,95652
大经厂胡同,74523,0
清华同方科技广场,0,2000
海龙大厦,30012,0
天籁轩,19797,0
什坊院3号院,41560,4800
皂君庙甲2号院,53617,0
东厂胡同,59389,0
果园南小区,25172,0
永定路57号院,43144,0
海淀南路30号院,65567,0
甘雨胡同,58640,1200
永定路85号院,43304,0
泥洼路5号院,33473,20000
新成文化大厦,43222,38479
溪山嘉园,0,0
西区邮电局,38328,0
顺迈金钻,0,13257
角门7号院,34332,5000
映天朗,50314,0
总部基地二区,0,650000
静之湖度假山庄,0,0
丹青府圣华园,32826,23700
三间房南里4号院,29361,0
垂杨柳东里,32976,0
青年湖北街,52000,0
东四十二条21号院,57843,0
增光路55号,0,0
惠新西里二区,52451,0
北大地一里,34004,0
板厂新里,43098,0
左岸工社,24749,1280
小井润园一区,29814,0
阜成路北三街5号院,62381,0
梨园100号院,22075,30000
酒仙桥六街坊,25608,0
八大处中学宿舍,0,850
田村路19号院,35605,0
西大望路65号院,35069,500
永定路1号院,39111,0
长椿里,47899,0
海户西里32号院,35644,300
时代绿荫,38160,6000
水云居,51460,0
交大东路19号院,55020,0
簸萝仓胡同,0,0
阜成门外北四巷,59020,0
芍药居14号院,44693,12200
花虎沟9号院,37756,0
西三环北路89号院,0,0
裕龙西区,20607,33500
西革新里124号,39529,1640
北清创意园,27014,0
三间房西里,25338,7536
府上嘉园,61565,4750
红居街10号院,47420,0
前厂胡同,53050,0
东四六条,48183,0
东四九条,0,1500
东四块玉北街,43202,3200
东四块玉南街,47836,20000
百胜村,49244,0
德胜门内大街,0,0
众鼎商务,0,0
中关村发育所,73518,0
长新大厦,0,37800
王府家庭农场秋园,0,0
玉桥东路36号院,18922,5400
玉桥东路34号院,17119,5400
东总布胡同19号院,0,0
大羊宜宾胡同31号院,60234,0
大羊宜宾胡同35号院,52517,0
八大处整形医院家属楼,26544,0
建材城西路41号院,38776,0
公庄小区,14951,61538
太平庄南里,48861,0
里仁街3号院,51110,0
金苹阁,28914,0
金庄1号院,45359,0
佟麟阁路62号院,73021,0
银河SOHO,0,50000
博世祥园,54122,170000
芳园南里,35711,20000
复兴路乙59号,63099,10000
九道湾南巷,0,0
酱油厂宿舍楼,47949,0
黑窑厂东街,44743,0
财富公馆,0,319141
雨儿胡同,0,0
秦老胡同,0,45
北极阁三条,0,0
车公庄西路16号院,57098,8000
康庄东巷8号院,19910,0
北一街8号,21751,0
西陆名门,29928,5000
永合馨苑,33183,0
西军庄,24291,0
枣营西里,40255,4500
枫泽园,37378,98000
松林庄,26701,0
西三环北路76号院,63388,0
汇融国际,42113,0
手帕口南街40号院,38742,0
太平仓胡同,77881,2000
南沙沟小区,78602,1210
东草园,43528,0
西四环中路41号院,39484,0
小屯东里2号院,30447,0
天坛西里东区,42019,15000
宏建北里,51429,0
南三环中路59号,38975,40000
香河园街,45571,0
瓦窑湾东区别墅,0,0
洛克时代中心,37747,15900
手帕口西一巷,41378,0
厂洼街3号院,51461,6299
文慧园路甲3号,38495,1000
康宁家园,24357,5255
大成郡晴雪园,49289,250000
草桥物业小区,35008,40000
灯草胡同,0,0
外交部街33号院,87233,0
朝内大街201号院,76794,0
朝内大街203号院,66263,0
忠实里,40576,30000
马家堡甲116号院,34819,0
高家园二区,36578,1200
庄胜写字楼,0,194520
月坛北街甲1号院,64072,0
工体西路,45785,0
右安胡同乙7号院,30556,0
学院南路乙10号院,49276,0
南苑北里四区,24163,41214
黄瓜园,56405,0
北小马厂3号院,55404,0
小泥湾,53415,0
小厂胡同,0,0
南横西街,45261,0
鼓楼东大街,51859,0
太仆寺33号院,71275,3000
泰和嘉苑,46928,5300
北航家属院,54742,6100
民族大学附属中学家属,34444,1000
北礼士路70号院,55995,0
东安街头条,33192,80000
中关村南大街乙8号,61619,15000
法华寺小区,48564,0
永定路30号院,0,0
恒基中心,39698,30000
中关村南大街48号,0,0
建国门内大街,56133,16500
国英绿景公寓,53049,2175
顺五条,32939,0
玉景公寓,20804,0
熙府桃园,73150,14800
三不老胡同,59667,0
中海城南区,39708,0
安乐林二条,34105,12000
马连道西里,40142,5000
幻星家园,27656,0
贵园南里丁区,23197,30000
车站西街,35880,50000
莲竹馨晴,21398,8082
顺四条37号院,33193,0
李村东里,34744,0
新村四里,31645,30000
龙潭北里六条,47652,0
美丽星苑,47539,0
李村,36359,0
核二院,56602,0
草桥欣园20号院,35890,45000
水泥厂宿舍楼,42742,0
龙泉胡同,52863,0
永定门东街东里,43297,0
永安路小区,39321,0
南三环中路69号,34299,40000
向新西里,42327,0
灯市口西街,63150,6500
永康胡同18号院,51978,0
生态园,51539,1000
五路通北街3号院,62045,0
丰台路口东里,34243,0
真武庙二里,67280,0
天坛东里南区,44938,0
盛景嘉园,67188,15600
文津世家,59834,2557
新兴中巷,51141,0
云梯胡同,65280,3900
花园东路14号院,54873,0
鼓楼西大街,67067,0
东扬威街,57676,0
海鹰路写字楼,0,6000
贾家花园甲1号院,36651,110000
西总布胡同,51272,0
永康胡同5号院,52882,0
教场口街2号院,55628,0
禄米仓胡同,60160,0
国务院宿舍,59525,2700
增光路甲34号,56368,0
金沟河路15号院,43958,0
教工楼,28857,3500
东滨河路2号院,37983,0
梅园甲,39247,100000
金家村288号院,36572,0
达富雅园,20821,25200
颐阳山水居西区,17722,0
金隅美和园,82098,127541
新华里12号院,62872,0
南礼士路甲62号院,76581,350
枫润家园,42601,29565
琉璃井东街,37813,0
国际财经中心,0,80000
邱家胡同,58185,0
鸭子桥北里,40192,0
合生世界村,17577,320383
龙潭西里,43988,0
灯市口大街27号院,104205,0
首师大东校区,52166,0
北沙滩7号院,39389,5100
丽斯花园,30320,520000
花园胡同8号院,53372,0
北安里9号院,70026,400
莲花池东路,50548,0
马甸西路,51782,0
经纬小区,24140,0
田村41号院,39653,0
管庄东里,25802,70000
祖家庄小区,37893,0
太平路34号院,40605,3300
温特莱中心,54817,12600
大柳树5号院,56524,0
水科院,58340,652
鹿海苑一区,19262,1
上营新村,16354,0
苏州街52号院,49813,0
外贸家属楼,19086,5000
有色金属院,41200,0
成寿寺路25号院,36433,0
高能物理研究所,37787,0
定福庄南里1号院,34327,0
左家庄西街5号院,45622,0
美术馆东街,69829,0
春风胡同社区,44615,0
北蜂窝路5号院,52936,18000
芳城园二区,39034,10000
德外大街12号院,67569,0
南菜园乙1号,0,0
花园胡同,49410,0
永顺南街232号院,20870,0
小黄庄三条9号院,49533,0
国祥胡同4号院,44958,0
盛世龙源,13770,0
富国街,56418,0
建国里,34133,15000
林溪碧肯山,0,0
西黄城根南街,0,0
左安溪园,51867,0
邮局家属楼,23130,0
冷冻机械厂宿舍,20916,12000
菜园街,38885,0
传媒家属楼,0,5000
北方地产大厦,0,0
西三旗百汇市场,0,0
前门西河沿街,0,0
世纪家园,0,0
高梁桥斜街11号院,0,0
孝友胡同,0,0
总部基地十六区,0,0
北纬路47号楼,0,0
达教胡同,0,0
蓝岸丽舍三期,0,0
白露雅园西区,0,0
柴棒胡同19号院,0,0
绿荫别墅小区,0,0
大苑海淀名著,45308,0
丽晶苑,51162,0
曙光花园底商,21068,0
大西洋新城六期,52371,0
王府园中园六区,16132,0
新华南路,0,0
槐柏树后街,54253,0
西河沿,33677,0
豆角胡同,0,0
分司厅胡同,35332,0
后永康胡同6号院,49564,0
板厂胡同,0,0
前永康三巷,60235,0
国学胡同,0,0
水车胡同,0,0
寿长街三条,0,0
永定路18号院,35556,0
景山前街,0,0
罗车胡同,0,0
南纬路12号院,0,1400
知春路59号院,40330,1000
九道湾西巷,0,0
名人居,12558,0
后永康胡同,44081,0
果园225号旁门,22750,0
玉带河东街435号院,0,0
燕归宁馨园,21787,1979630
永定路22号院,40429,0
骚子营平房区,0,0
天行建商务大厦,31654,0
立水桥北里,0,0
草厂胡同,0,0
茂华大厦,0,0
西黄村平房,0,0
钱粮胡同,0,0
农垦学院家属楼,30281,0
桃杨路北里12号院,39700,0
绿岛家园,23602,0
朝凤山庄,0,0
芭蕾舞团宿舍,43508,0
西仓门胡同,0,0
玉龙嘉苑,13309,0
华人俱乐部,0,0
里仁东街,49433,4500
钟鼓胡同,0,0
中医研究院,0,0
老墙根129号院,45385,0
泉发花园,0,450000
谢家胡同,0,0
西罗圈胡同,0,0
樱桃斜街,0,0
荣光胡同,0,6500
灯市口西街5号院,65846,0
培智胡同,0,0
南纬路南巷7号,0,2300
小沙土园,0,0
秋实家园,16070,0
大经厂西巷,0,10000
西四环中路7号院,42415,0
森根国际写字楼,0,0
沙滩后街,34335,0
东四南大街,0,0
总部基地十五区,0,650000
石桥东巷,0,0
万寿路3号院,51145,0
刚察胡同,0,0
国盛胡同,0,0
上地科贸大厦,24763,0
东直门外斜街,43247,500
东货场路38号院,0,45000
东交民巷30号院,62827,25000
米粮库,0,0
西海南沿34号,57324,100
